WEO Country Code	ISO	WEO Subject Code	Country	Subject Descriptor	Subject Notes	Units	Scale	Country/Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	Estimates Start After
463	SYR	GGSB_NPGDP	Syrian Arab Republic	General government structural balance	"Data are on a national income accounts basis. The structural budget position is defined as the actual budget deficit (or surplus) less the effects of cyclical deviations of output from potential output. Because of the margin of uncertainty that attaches to estimates of cyclical gaps and to tax and expenditure elasticities with respect to national income, indicators of structural budget positions should be interpreted as broad orders of magnitude. Moreover, it is important to note that changes in structural budget balances are not necessarily attributable to policy changes but may reflect the built-in momentum of existing expenditure programs. In the period beyond that for which specific consolidation programs exist, it is assumed that the structural deficit remains unchanged."	Percent of potential GDP																																
463	SYR	GGND	Syrian Arab Republic	General government net debt	"Net debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents) minus all government assets (domestic as well as foreign). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	National currency	Billions																															
463	SYR	GGND_NGDP	Syrian Arab Republic	General government net debt	"Net debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents) minus all government assets (domestic as well as foreign). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	Percent of GDP																																
463	SYR	GGD	Syrian Arab Republic	General government gross debt	"Gross debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	National currency	Billions																															
463	SYR	GGD_NGDP	Syrian Arab Republic	General government gross debt	"Gross debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	Percent of GDP																																
463	SYR	BCA	Syrian Arab Republic	Current account balance	"Balance of payments data are based upon the methodology of the 5th edition of the International Monetary Fund's Balance of Payments Manual (1993). Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries."	U.S. dollars	Billions	Definition: Balance on current transactions excluding exceptional financing Source: Central Bank Latest actual data: 2006 Primary domestic currency:  Syrian pounds Data last updated: 09/2007	-0.635	-0.466	-0.252	-0.807	-0.797	-0.859	-0.504	-0.298	-0.131	1.222	1.748	1.685	0.542	-0.242	-0.852	0.207	-0.231	0.375	0.089	0.264	1.024	1.199	1.639	0.181	-0.811	-1.177	-2.133	-2.104	-2.612	2006
463	SYR	BCA_NGDPD	Syrian Arab Republic	Current account balance	"Balance of payments data are based upon the methodology of the 5th edition of the International Monetary Fund's Balance of Payments Manual (1993). Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries."	Percent of GDP		"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars)."	-4.9	-2.8	-1.4	-4.3	-4.2	-4.1	-2	-0.9	-0.8	12.4	14.2	11.9	4	-1.8	-5.6	1.2	-1.3	2.2	0.5	1.6	5.2	5.7	7.2	0.8	-3.2	-4.1	-6.1	-5.6	-6.6	2005
528	TWN	NGDP_R	Taiwan Province of China	"Gross domestic product, constant prices"	Real GDP is expressed in billions of national currency units; the base year is country-specific.	National currency	Billions	Definition: Gross domestic product at constant market prices Source: CEIC Latest actual data: 2006 Base Year: 2001 Use of chain weighted prices indices: No Primary domestic currency:  New Taiwan dollars Data last updated: 09/2007	"2,490.66"	"2,646.16"	"2,738.10"	"2,965.92"	"3,283.68"	"3,448.65"	"3,844.92"	"4,331.64"	"4,680.03"	"5,075.62"	"5,364.73"	"5,771.49"	"6,224.35"	"6,653.68"	"7,145.42"	"7,609.03"	"8,088.07"	"8,621.23"	"9,013.35"	"9,531.43"	"10,081.06"	"9,862.18"	"10,319.45"	"10,680.63"	"11,337.83"	"11,798.93"	"12,350.64"	"12,861.85"	"13,355.03"	2006
528	TWN	NGDP_RPCH	Taiwan Province of China	"Gross domestic product, constant prices"	Annual percentages of constant price GDP are year-on-year changes;  the base year is country-specific.	Annual percent change		"See notes for:  Gross domestic product, constant prices (National currency)."	7.4	6.2	3.5	8.3	10.7	5	11.5	12.7	8	8.5	5.7	7.6	7.8	6.9	7.4	6.5	6.3	6.6	4.5	5.7	5.8	-2.2	4.6	3.5	6.2	4.1	4.7	4.1	3.8	2006
528	TWN	NGDP	Taiwan Province of China	"Gross domestic product, current prices"	GDP is expressed in billions of national currency units.	National currency	Billions	Definition: Gross domestic product at market prices Source: CEIC Latest actual data: 2006 Primary domestic currency:  New Taiwan dollars Data last updated: 09/2007	"1,522.27"	"1,813.29"	"1,940.57"	"2,142.38"	"2,392.41"	"2,527.48"	"2,911.77"	"3,299.18"	"3,598.84"	"4,033.43"	"4,423.74"	"4,942.04"	"5,502.80"	"6,094.15"	"6,673.94"	"7,252.76"	"7,944.60"	"8,610.14"	"9,238.47"	"9,640.89"	"10,032.00"	"9,862.18"	"10,293.35"	"10,519.57"	"11,065.55"	"11,421.26"	"11,858.99"	"12,388.17"	"13,018.31"	2006
528	TWN	NGDPD	Taiwan Province of China	"Gross domestic product, current prices"	Values are based upon GDP in national currency and the exchange rate projections provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise.	U.S. dollars	Billions	"See notes for:  Gross domestic product, current prices (National currency)."	42.29	49.231	49.627	53.473	60.425	63.433	76.85	104.072	125.892	152.874	164.789	184.371	218.694	231.034	252.283	274.022	289.341	300.818	276.321	298.825	321.374	291.889	297.741	305.441	331.13	355.187	364.563	375.645	398.408	2006
528	TWN	NGDP_D	Taiwan Province of China	"Gross domestic product, deflator"	The GDP deflator is derived by dividing current price GDP by constant price GDP and is considered to be an alternate measure of inflation.   Please note:   Data are expressed in the base year of each country's national accounts.	Index		"See notes for:  Gross domestic product, constant prices (National currency) Gross domestic product, current prices (National currency)."	61.119	68.525	70.873	72.233	72.857	73.289	75.73	76.165	76.898	79.467	82.46	85.628	88.408	91.591	93.402	95.318	98.226	99.871	102.498	101.148	99.513	100	99.747	98.492	97.598	96.799	96.019	96.317	97.479	2006
528	TWN	NGDPRPC	Taiwan Province of China	"Gross domestic product per capita, constant prices"	GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.	National currency	Units	"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons)."	"139,407.90"	"145,441.67"	"147,879.72"	"157,841.29"	"172,198.35"	"178,558.53"	"197,083.36"	"219,601.46"	"234,536.09"	"251,809.41"	"262,959.98"	"280,090.25"	"299,210.00"	"316,910.83"	"337,400.50"	"356,270.82"	"375,744.78"	"396,509.05"	"411,032.08"	"431,434.76"	"452,538.87"	"440,166.58"	"458,218.81"	"472,499.17"	"499,703.34"	"518,170.05"	"539,882.49"	"557,214.14"	"573,419.59"	2006
528	TWN	NGDPPC	Taiwan Province of China	"Gross domestic product per capita, current prices"	GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.	National currency	Units	"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."	"85,204.92"	"99,664.39"	"104,806.61"	"114,013.81"	"125,459.24"	"130,863.64"	"149,252.19"	"167,258.83"	"180,353.01"	"200,104.73"	"216,836.22"	"239,837.08"	"264,524.47"	"290,260.73"	"315,137.41"	"339,589.41"	"369,079.50"	"395,999.19"	"421,298.04"	"436,389.77"	"450,336.79"	"440,166.58"	"457,059.92"	"465,374.18"	"487,702.83"	"501,583.99"	"518,390.99"	"536,692.91"	"558,961.78"	2006
528	TWN	NGDPDPC	Taiwan Province of China	"Gross domestic product per capita, current prices"	GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.	U.S. dollars	Units	"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."	"2,367.06"	"2,705.88"	"2,680.26"	"2,845.74"	"3,168.70"	"3,284.33"	"3,939.21"	"5,276.16"	"6,308.97"	"7,584.34"	"8,077.36"	"8,947.51"	"10,512.81"	"11,004.00"	"11,912.55"	"12,830.31"	"13,441.84"	"13,835.28"	"12,600.95"	"13,526.16"	"14,426.46"	"13,027.53"	"13,220.74"	"13,512.36"	"14,594.20"	"15,598.63"	"15,936.09"	"16,274.09"	"17,106.30"	2006
528	TWN	NGAP_NPGDP	Taiwan Province of China	Output gap in percent of potential GDP	"Output gaps for advanced economies are calculated as actual GDP less potential GDP as a percent of potential GDP. Estimates of output gaps are subject to a significant margin of uncertainty. For a discussion of approaches to calculating potential output, see Paula R. De Masi, ""IMF Estimates of Potential Output: Theory and Practice,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1997), pp. 40-46."	Percent of potential GDP																																
